condition,seed,step,layer,learning_rate,lr_multiplier,warmup_active,gradient_norm,update_norm,weight_norm,update_to_weight_ratio,peak_lr_counterfactual_ratio
no_warmup,20261122,197,output,0.00015,1.0,False,1.0764091584256825,0.0022770596851139535,3.243316547710769,0.0007020775344056908,0.0007020775344056908
no_warmup,20261122,198,input,0.00015,1.0,False,0.46537307444708614,0.004328859085275544,16.012940090455245,0.0002703350578233803,0.0002703350578233803
no_warmup,20261122,198,hidden_norm,0.00015,1.0,False,0.08654033035300661,0.0011476070869946094,16.06083593892057,7.145375815797909e-05,7.145375815797909e-05
no_warmup,20261122,198,hidden,0.00015,1.0,False,0.7781647075885866,0.010304466327928481,16.072485030615244,0.0006411246492561849,0.0006411246492561849
no_warmup,20261122,198,output_norm,0.00015,1.0,False,0.09414720036194284,0.001154639825292198,16.07164854388585,7.18432724645076e-05,7.18432724645076e-05
no_warmup,20261122,198,output,0.00015,1.0,False,0.9348271246074664,0.002219261203261728,3.2440707842193075,0.0006840976510306935,0.0006840976510306935
no_warmup,20261122,199,input,0.00015,1.0,False,0.5066877641920642,0.0043026663376207145,16.012542289555153,0.00026870600931541694,0.00026870600931541694
no_warmup,20261122,199,hidden_norm,0.00015,1.0,False,0.08786936484475463,0.0011332489246599726,16.061182052709945,7.055825162437304e-05,7.055825162437304e-05
no_warmup,20261122,199,hidden,0.00015,1.0,False,0.8458197523650335,0.010247291759360254,16.07287012320458,0.0006375520788017894,0.0006375520788017894
no_warmup,20261122,199,output_norm,0.00015,1.0,False,0.09572577993125461,0.0011337736067076564,16.072440080396962,7.05414735433037e-05,7.05414735433037e-05
no_warmup,20261122,199,output,0.00015,1.0,False,1.0152507336675736,0.002194341172979502,3.2448384296339903,0.0006762559124483182,0.0006762559124483182
no_warmup,20261122,200,input,0.00015,1.0,False,0.5009663472732562,0.0042620544247477165,16.01214490313781,0.000266176358665884,0.000266176358665884
no_warmup,20261122,200,hidden_norm,0.00015,1.0,False,0.08107154349451504,0.001104447548723957,16.061539075934444,6.876349417714202e-05,6.876349417714202e-05
no_warmup,20261122,200,hidden,0.00015,1.0,False,0.8440472001253221,0.010115061696846004,16.07326998681079,0.0006293095123236342,0.0006293095123236342
no_warmup,20261122,200,output_norm,0.00015,1.0,False,0.08605329352508542,0.0011284158526147158,16.07322970104993,7.020467408245935e-05,7.020467408245935e-05
no_warmup,20261122,200,output,0.00015,1.0,False,1.0448684244819744,0.0021730271027991838,3.2456073063785316,0.0006695286575577316,0.0006695286575577316
warmup,20261123,1,input,7.499999999999999e-06,0.05,True,0.7980116077580791,0.0006893973852991204,15.795276547776966,4.3645793931740086e-05,0.0008729158786348017
warmup,20261123,1,hidden_norm,7.499999999999999e-06,0.05,True,0.12807524568881246,0.0001698202598061901,16.0,1.0613766237886881e-05,0.0002122753247577376
warmup,20261123,1,hidden,7.499999999999999e-06,0.05,True,1.4533699115078995,0.0019237925714236821,16.080184565930345,0.00011963746830989051,0.00239274936619781
warmup,20261123,1,output_norm,7.499999999999999e-06,0.05,True,0.16327601472417444,0.00016981748568708428,16.0,1.0613592855442767e-05,0.00021227185710885534
warmup,20261123,1,output,7.499999999999999e-06,0.05,True,1.9385003285794091,0.00038022769450755337,3.189123976946533,0.00011922637603810159,0.0023845275207620316
warmup,20261123,2,input,1.4999999999999999e-05,0.1,True,0.807368567389895,0.0010522131631805491,15.795280759728854,6.661566699486839e-05,0.0006661566699486839
warmup,20261123,2,hidden_norm,1.4999999999999999e-05,0.1,True,0.12789478472276455,0.00025369989462517036,16.000003755993397,1.5856239691827423e-05,0.0001585623969182742
warmup,20261123,2,hidden,1.4999999999999999e-05,0.1,True,1.4362071837291692,0.002936814051814609,16.08019365238737,0.0001826354902994959,0.001826354902994959
warmup,20261123,2,output_norm,1.4999999999999999e-05,0.1,True,0.1453983300928529,0.0002583830274117551,15.999952123398641,1.6148987535649607e-05,0.00016148987535649607
warmup,20261123,2,output,1.4999999999999999e-05,0.1,True,1.8276339267234074,0.0005963306714766645,3.1890847793794737,0.00018699116289805798,0.0018699116289805798
warmup,20261123,3,input,2.2499999999999998e-05,0.15,True,0.7622438391271547,0.0014055299895139094,15.795280180556773,8.898417587071667e-05,0.0005932278391381112
warmup,20261123,3,hidden_norm,2.2499999999999998e-05,0.15,True,0.12296149596384315,0.00034653821939492423,16.000009865462964,2.165862535765987e-05,0.00014439083571773248
warmup,20261123,3,hidden,2.2499999999999998e-05,0.15,True,1.3666074678175422,0.00391578410462479,16.080208753616475,0.00024351575061139186,0.0016234383374092792
warmup,20261123,3,output_norm,2.2499999999999998e-05,0.15,True,0.15311057684183607,0.0003568122649806089,15.99986586030069,2.230095352648808e-05,0.00014867302350992054
warmup,20261123,3,output,2.2499999999999998e-05,0.15,True,1.8332913766562047,0.0008116542836363618,3.1890015621453123,0.0002545167406849258,0.0016967782712328388
warmup,20261123,4,input,2.9999999999999997e-05,0.2,True,0.8261998389784273,0.001766898711446435,15.795276047213454,0.00011186247750055276,0.0005593123875027638
warmup,20261123,4,hidden_norm,2.9999999999999997e-05,0.2,True,0.1288598533669019,0.00042487388734200704,16.000026852121664,2.655457339346072e-05,0.00013277286696730358
warmup,20261123,4,hidden,2.9999999999999997e-05,0.2,True,1.4517191238308693,0.004862069869770786,16.080235192902176,0.0003023631067235202,0.001511815533617601
warmup,20261123,4,output_norm,2.9999999999999997e-05,0.2,True,0.17818027428428687,0.00042428529982179033,15.999747670378133,2.6518249447602876e-05,0.00013259124723801437
warmup,20261123,4,output,2.9999999999999997e-05,0.2,True,1.864872203356823,0.0010162417369628583,3.1888788885470905,0.00031868307718198606,0.0015934153859099302
warmup,20261123,5,input,3.75e-05,0.25,True,0.7813009279776476,0.0021184456379267236,15.795286857390389,0.0001341188455172331,0.0005364753820689324
warmup,20261123,5,hidden_norm,3.75e-05,0.25,True,0.12200426188175618,0.000513781610205092,16.000043495897454,3.211126334355466e-05,0.00012844505337421863
warmup,20261123,5,hidden,3.75e-05,0.25,True,1.401715445762558,0.005836282875901353,16.08025223820635,0.0003629472218125077,0.001451788887250031
warmup,20261123,5,output_norm,3.75e-05,0.25,True,0.16176375156869424,0.0005287464444011642,15.99959796601176,3.304748316328885e-05,0.0001321899326531554
warmup,20261123,5,output,3.75e-05,0.25,True,1.834768570636426,0.0012344304390111169,3.1887214544722746,0.0003871239481516306,0.0015484957926065223
warmup,20261123,6,input,4.4999999999999996e-05,0.3,True,0.8217513292244296,0.0024744991870083825,15.795292207728748,0.0001566605514140215,0.0005222018380467384
warmup,20261123,6,hidden_norm,4.4999999999999996e-05,0.3,True,0.15833408740343607,0.000599654763362621,16.000074015391863,3.747824933720687e-05,0.00012492749779068957
warmup,20261123,6,hidden,4.4999999999999996e-05,0.3,True,1.439545476906568,0.006807211884552219,16.080286334984073,0.0004233265342882939,0.0014110884476276463
warmup,20261123,6,output_norm,4.4999999999999996e-05,0.3,True,0.2151834733560233,0.0006275045466624544,15.999410206465395,3.922047991549579e-05,0.00013073493305165265
warmup,20261123,6,output,4.4999999999999996e-05,0.3,True,1.8966272491032177,0.0014439133965076351,3.188528172819703,0.0004528463661748809,0.0015094878872496031
warmup,20261123,7,input,5.2499999999999995e-05,0.35,True,0.7810147202529643,0.0028196425978087736,15.795296494267678,0.0001785115334069265,0.0005100329525912186
warmup,20261123,7,hidden_norm,5.2499999999999995e-05,0.35,True,0.12693040168461459,0.0007037288815439384,16.000109804585943,4.398275325224555e-05,0.00012566500929213015
warmup,20261123,7,hidden,5.2499999999999995e-05,0.35,True,1.366115188262288,0.0077867483492421565,16.080328966822705,0.0004842406125712944,0.0013835446073465554
warmup,20261123,7,output_norm,5.2499999999999995e-05,0.35,True,0.164518359250588,0.0007471227224525285,15.999182800669569,4.669755522896215e-05,0.0001334215863684633
warmup,20261123,7,output,5.2499999999999995e-05,0.35,True,1.8461424987126653,0.0016598132905248316,3.1882942071773592,0.0005205960249177529,0.0014874172140507227
warmup,20261123,8,input,5.9999999999999995e-05,0.4,True,0.8007679145400362,0.0031686959789404543,15.79529816407589,0.00020061007687383785,0.0005015251921845946
warmup,20261123,8,hidden_norm,5.9999999999999995e-05,0.4,True,0.11678950327480088,0.0007813937884304345,16.000146994873756,4.883666310570666e-05,0.00012209165776426665
warmup,20261123,8,hidden,5.9999999999999995e-05,0.4,True,1.4429185210155129,0.008762463123407083,16.080377829937746,0.000544916494878218,0.001362291237195545
warmup,20261123,8,output_norm,5.9999999999999995e-05,0.4,True,0.16297403276622013,0.0008458852265380929,15.998922305094553,5.287138786021461e-05,0.00013217846965053653
warmup,20261123,8,output,5.9999999999999995e-05,0.4,True,1.8286183105558684,0.0018754125060862627,3.1880221959548374,0.000588268334036665,0.0014706708350916626
warmup,20261123,9,input,6.75e-05,0.45,True,0.7708275773162241,0.003519565246779385,15.795297721165623,0.00022282360921017553,0.0004951635760226123
warmup,20261123,9,hidden_norm,6.75e-05,0.45,True,0.11654716826795107,0.0008752898147961766,16.000184363726788,5.470498307385145e-05,0.00012156662905300323
warmup,20261123,9,hidden,6.75e-05,0.45,True,1.3381490351940415,0.009742948705367847,16.080437117170646,0.0006058882998251554,0.001346418444055901
warmup,20261123,9,output_norm,6.75e-05,0.45,True,0.13171101955912667,0.0009277566056663676,15.998613902638283,5.798981157444984e-05,0.00012886624794322186
warmup,20261123,9,output,6.75e-05,0.45,True,1.7225309905039883,0.0020908610073161775,3.1876932681035592,0.0006559166241738449,0.0014575924981640998
warmup,20261123,10,input,7.5e-05,0.5,True,0.8491841658551909,0.0038873772510447345,15.795299931871051,0.00024610974579855605,0.0004922194915971121
warmup,20261123,10,hidden_norm,7.5e-05,0.5,True,0.12324707942511871,0.000932526373292556,16.000233922739447,5.828204623728997e-05,0.00011656409247457995
warmup,20261123,10,hidden,7.5e-05,0.5,True,1.5182639286051443,0.010798007236816539,16.0805030584216,0.0006714968553898233,0.0013429937107796465
warmup,20261123,10,output_norm,7.5e-05,0.5,True,0.1686566007174245,0.0009521466744888545,15.998272868331945,5.951559160949164e-05,0.00011903118321898329
warmup,20261123,10,output,7.5e-05,0.5,True,2.0408973969709474,0.0023281268006288855,3.1873264049035686,0.000730432502001414,0.001460865004002828
warmup,20261123,11,input,8.25e-05,0.55,True,0.8038516230093664,0.004244581255051218,15.795307465007708,0.0002687241932108313,0.0004885894422015114
warmup,20261123,11,hidden_norm,8.25e-05,0.55,True,0.1290765585598725,0.0010326933342508307,16.00029588624841,6.454213981995094e-05,0.00011734934512718351
warmup,20261123,11,hidden,8.25e-05,0.55,True,1.4134090187762536,0.011766656546497308,16.08058341840763,0.000731730699088186,0.0013304194528876109
warmup,20261123,11,output_norm,8.25e-05,0.55,True,0.15785167985935344,0.00105166211128572,15.997887417959198,6.573756170487399e-05,0.00011952283946340725
warmup,20261123,11,output,8.25e-05,0.55,True,1.8298066008933789,0.002546168687264929,3.1869179048711724,0.0007989439211387076,0.0014526253111612865
warmup,20261123,12,input,8.999999999999999e-05,0.6,True,0.7969358969288999,0.0046055908196043025,15.79531649295708,0.0002915795211610906,0.0004859658686018177
warmup,20261123,12,hidden_norm,8.999999999999999e-05,0.6,True,0.1352762925239222,0.0011253439519715732,16.000351116095658,7.033245356969236e-05,0.00011722075594948727
warmup,20261123,12,hidden,8.999999999999999e-05,0.6,True,1.393850982221702,0.012720302936634403,16.0806640741772,0.0007910309473512998,0.0013183849122521663
warmup,20261123,12,output_norm,8.999999999999999e-05,0.6,True,0.16613774177626023,0.0011340995897609672,15.997466254868248,7.089245082269482e-05,0.00011815408470449137
warmup,20261123,12,output,8.999999999999999e-05,0.6,True,1.8194440155252478,0.002755036769294896,3.1864773059132436,0.0008646026645732858,0.0014410044409554764
warmup,20261123,13,input,9.75e-05,0.65,True,0.784371887143475,0.0049304900809654245,15.795318564326234,0.0003121488218731434,0.00048022895672791285
warmup,20261123,13,hidden_norm,9.75e-05,0.65,True,0.14145789968678807,0.0012323713580048962,16.000412894672536,7.702122227203424e-05,0.0001184941881108219
warmup,20261123,13,hidden,9.75e-05,0.65,True,1.4276343984239643,0.013647385845962144,16.080756104107646,0.000848678119213317,0.0013056586449435646
warmup,20261123,13,output_norm,9.75e-05,0.65,True,0.19516275066373487,0.0012756061000709024,15.99701235861075,7.97402709628013e-05,0.00012267733994277122
warmup,20261123,13,output,9.75e-05,0.65,True,1.8824942622486567,0.0029637098455113256,3.186001320215189,0.0009302286934743488,0.0014311210668836135
warmup,20261123,14,input,0.00010499999999999999,0.7,True,0.8249612878494986,0.005317933909676728,15.795334051063492,0.00033667752087324006,0.00048096788696177156
warmup,20261123,14,hidden_norm,0.00010499999999999999,0.7,True,0.12790680181520309,0.0013378660991816092,16.000477561189975,8.361413551972198e-05,0.00011944876502817426
warmup,20261123,14,hidden,0.00010499999999999999,0.7,True,1.4604648788984202,0.014697674431314709,16.080863304760612,0.0009139854094129125,0.0013056934420184465
warmup,20261123,14,output_norm,0.00010499999999999999,0.7,True,0.16007722424608806,0.0013935950977618631,15.996532287882648,8.711857499375096e-05,0.00012445510713392997
warmup,20261123,14,output,0.00010499999999999999,0.7,True,1.8924740894462804,0.0031929083614301444,3.185490950282656,0.0010023284985778505,0.001431897855111215
warmup,20261123,15,input,0.0001125,0.75,True,0.7976780306067088,0.005662729307778292,15.7953467200433,0.0003585061732511794,0.0004780082310015725
warmup,20261123,15,hidden_norm,0.0001125,0.75,True,0.14697732135850783,0.0014444048845763853,16.000545285595376,9.027222877689817e-05,0.0001203629717025309
warmup,20261123,15,hidden,0.0001125,0.75,True,1.4313299321727488,0.015687107489972894,16.080994249958184,0.000975506069222908,0.0013006747589638773
warmup,20261123,15,output_norm,0.0001125,0.75,True,0.1974046305318147,0.0015245851052086735,15.996024147688669,9.531025279359603e-05,0.00012708033705812803
warmup,20261123,15,output,0.0001125,0.75,True,1.889220213070812,0.003408428929122283,3.1849596989367437,0.0010701639114178247,0.0014268852152237662
warmup,20261123,16,input,0.00011999999999999999,0.8,True,0.811494995801198,0.006018092765622409,15.795360693295375,0.00038100382020252925,0.00047625477525316154
warmup,20261123,16,hidden_norm,0.00011999999999999999,0.8,True,0.12930550755682899,0.0015277096812416192,16.00060843561144,9.547822430561466e-05,0.00011934778038201832
warmup,20261123,16,hidden,0.00011999999999999999,0.8,True,1.4310871117296537,0.016631801768388257,16.081138170871935,0.0010342428248339879,0.0012928035310424849
warmup,20261123,16,output_norm,0.00011999999999999999,0.8,True,0.18327074305628885,0.00164168495860322,15.99548463595298,0.0001026342743572278,0.00012829284294653474
warmup,20261123,16,output,0.00011999999999999999,0.8,True,1.837925346306685,0.003604561326283733,3.184400294382885,0.0011319435350643542,0.0014149294188304426
warmup,20261123,17,input,0.00012749999999999998,0.85,True,0.7682240320337511,0.006330894408991151,15.79536748922797,0.0004008070349302513,0.0004715376881532368
warmup,20261123,17,hidden_norm,0.00012749999999999998,0.85,True,0.11953142975030286,0.0015598876678082183,16.00067739589303,9.748885182877332e-05,0.00011469276685738038
warmup,20261123,17,hidden,0.00012749999999999998,0.85,True,1.3888728274016646,0.01755574081447092,16.081310796196284,0.0010916859351181364,0.001284336394256631
warmup,20261123,17,output_norm,0.00012749999999999998,0.85,True,0.1627383321770542,0.0016781921551934447,15.994919604391278,0.00010492032449683025,0.00012343567587862382
warmup,20261123,17,output,0.00012749999999999998,0.85,True,1.8371307678249027,0.0038242847376046816,3.183818159118448,0.0012011630521837245,0.0014131330025690875
warmup,20261123,18,input,0.000135,0.9,True,0.7798594832563165,0.006687341308805104,15.795365225027588,0.00042337364242829177,0.00047041515825365753
warmup,20261123,18,hidden_norm,0.000135,0.9,True,0.11656874969643556,0.0016543053944933763,16.000761840027998,0.00010338916428059788,0.00011487684920066431
warmup,20261123,18,hidden,0.000135,0.9,True,1.3931230573459326,0.018608499491083907,16.08149720961589,0.001157137252118354,0.0012857080579092822
warmup,20261123,18,output_norm,0.000135,0.9,True,0.14186605735562444,0.0017589598240192932,15.994346424539627,0.00010997384809175923,0.00012219316454639914
warmup,20261123,18,output,0.000135,0.9,True,1.8056846117426655,0.004051668629406675,3.1832243763230883,0.0012728190508790706,0.001414243389865634
warmup,20261123,19,input,0.0001425,0.95,True,0.7602881202000136,0.006996835776795646,15.795358658114807,0.0004429678317687992,0.0004662819281776834
warmup,20261123,19,hidden_norm,0.0001425,0.95,True,0.11799072140059966,0.0017373432100996858,16.00085396521588,0.00010857815550822983,0.00011429279527182089
warmup,20261123,19,hidden,0.0001425,0.95,True,1.3582812782536542,0.01944203720977648,16.08170988072375,0.0012089533609284026,0.0012725824851877923
warmup,20261123,19,output_norm,0.0001425,0.95,True,0.16063168740679715,0.0018610081553567211,15.993730038675272,0.00011635860745783006,0.0001224827446924527
warmup,20261123,19,output,0.0001425,0.95,True,1.782305941050805,0.004246029132571936,3.1825933728501,0.0013341412600157275,0.001404359221069187
warmup,20261123,20,input,0.00015,1.0,False,0.7856514338142131,0.007420093133126142,15.795337621110322,0.00046976476927022164,0.00046976476927022164
warmup,20261123,20,hidden_norm,0.00015,1.0,False,0.12721768949951037,0.0018407703183817258,16.000963588055853,0.00011504121662746579,0.00011504121662746579
warmup,20261123,20,hidden,0.00015,1.0,False,1.3834436923899764,0.02049299411532156,16.08195487891212,0.0012742850150757187,0.0012742850150757187
warmup,20261123,20,output_norm,0.00015,1.0,False,0.15963066561582182,0.0019709076082796736,15.993106824182595,0.00012323481797167364,0.00012323481797167364
warmup,20261123,20,output,0.00015,1.0,False,1.8218645010282362,0.004475196559433614,3.1819576806394205,0.0014064286859196426,0.0014064286859196426
warmup,20261123,21,input,0.00015,1.0,False,0.7817033813838574,0.007398446647870764,15.795311795670866,0.0004683950999877387,0.0004683950999877387
warmup,20261123,21,hidden_norm,0.00015,1.0,False,0.14066347767119294,0.0018828513805469096,16.00107302592901,0.00011767031982766623,0.00011767031982766623
warmup,20261123,21,hidden,0.00015,1.0,False,1.4027846479327486,0.020376845961443683,16.08221417550171,0.0012670423201106258,0.0012670423201106258
warmup,20261123,21,output_norm,0.00015,1.0,False,0.18011860181743872,0.002003309008927784,15.99247353688784,0.00012526573855551498,0.00012526573855551498
warmup,20261123,21,output,0.00015,1.0,False,1.8212353372511163,0.004452385244728248,3.1813103049888083,0.0013995444700085336,0.0013995444700085336
warmup,20261123,22,input,0.00015,1.0,False,0.8025032040857494,0.0073844489990176065,15.795277189690053,0.00046750993416168785,0.00046750993416168785
warmup,20261123,22,hidden_norm,0.00015,1.0,False,0.12210055370850438,0.0018116535177363196,16.00116160578866,0.00011322012503648028,0.00011322012503648028
warmup,20261123,22,hidden,0.00015,1.0,False,1.428927001098523,0.020305154455346728,16.082487336422933,0.0012625630619562485,0.0012625630619562485
warmup,20261123,22,output_norm,0.00015,1.0,False,0.16841046393262196,0.0019293229461407164,15.99185673485747,0.00012064408643277605,0.00012064408643277605
warmup,20261123,22,output,0.00015,1.0,False,1.824501550609375,0.004423849091972562,3.180685199457156,0.0013908478250936544,0.0013908478250936544
warmup,20261123,23,input,0.00015,1.0,False,0.7377182387106382,0.007328415662475186,15.79522989483137,0.00046396384929308585,0.00046396384929308585
warmup,20261123,23,hidden_norm,0.00015,1.0,False,0.10486831106526436,0.001778222320484229,16.001269083937846,0.00011113008044275798,0.00011113008044275798
warmup,20261123,23,hidden,0.00015,1.0,False,1.3427781024657046,0.020186008875476186,16.082785114366676,0.0012551314173466213,0.0012551314173466213
warmup,20261123,23,output_norm,0.00015,1.0,False,0.1288585418470938,0.001874135461500768,15.991233675402704,0.00011719767839947921,0.00011719767839947921
warmup,20261123,23,output,0.00015,1.0,False,1.7238989486134337,0.004406816698706448,3.1800634149527327,0.001385763780050892,0.001385763780050892
warmup,20261123,24,input,0.00015,1.0,False,0.771921789536899,0.007300111735769334,15.795180804095688,0.00046217335694419,0.00046217335694419
warmup,20261123,24,hidden_norm,0.00015,1.0,False,0.12634901343383648,0.0017827679052388932,16.00138087131863,0.0001114133786062415,0.0001114133786062415
warmup,20261123,24,hidden,0.00015,1.0,False,1.361011866247026,0.02004640954734368,16.08308779934295,0.0012464279121924984,0.0012464279121924984
warmup,20261123,24,output_norm,0.00015,1.0,False,0.15590316033339913,0.0018302003466772606,15.99063422013938,0.00011445451890658705,0.00011445451890658705
warmup,20261123,24,output,0.00015,1.0,False,1.7412525489083022,0.004362448982509516,3.179457770007122,0.0013720732584222197,0.0013720732584222197
warmup,20261123,25,input,0.00015,1.0,False,0.7597470663370619,0.007293535334852909,15.795124651188871,0.0004617586436270344,0.0004617586436270344
warmup,20261123,25,hidden_norm,0.00015,1.0,False,0.11876750514812683,0.0017746587839812342,16.001520909514817,0.0001109056316594248,0.0001109056316594248
warmup,20261123,25,hidden,0.00015,1.0,False,1.3398838168293334,0.01994353951682646,16.083421459257746,0.001240006025294251,0.001240006025294251
warmup,20261123,25,output_norm,0.00015,1.0,False,0.15349034974572756,0.0018273410859780289,15.990059315789313,0.00011427981909820866,0.00011427981909820866
warmup,20261123,25,output,0.00015,1.0,False,1.7415776732038488,0.004343276552360002,3.178885746144771,0.0013662889764526323,0.0013662889764526323
warmup,20261123,26,input,0.00015,1.0,False,0.7772261832272261,0.007266621641883586,15.795061145220416,0.0004600565692702282,0.0004600565692702282
warmup,20261123,26,hidden_norm,0.00015,1.0,False,0.12540573060298976,0.0017873299519363035,16.001665054555225,0.00011169649819832348,0.00011169649819832348
warmup,20261123,26,hidden,0.00015,1.0,False,1.3832903279654027,0.01991553319253174,16.08376143650939,0.0012382385346330993,0.0012382385346330993
warmup,20261123,26,output_norm,0.00015,1.0,False,0.16863747373910704,0.0018589355776677187,15.989489986482283,0.00011625984188609433,0.00011625984188609433
warmup,20261123,26,output,0.00015,1.0,False,1.8638962613410865,0.0043387413706522755,3.1783266454883905,0.0013651024122429596,0.0013651024122429596
warmup,20261123,27,input,0.00015,1.0,False,0.7683974813235462,0.007231216925907013,15.794997984967933,0.00045781689448703614,0.00045781689448703614
warmup,20261123,27,hidden_norm,0.00015,1.0,False,0.12248842853245315,0.0017424927511961654,16.00182129400969,0.0001088934015185178,0.0001088934015185178
warmup,20261123,27,hidden,0.00015,1.0,False,1.3792876251448223,0.019859917225029916,16.084104893067714,0.0012347542718146277,0.0012347542718146277
warmup,20261123,27,output_norm,0.00015,1.0,False,0.1589967343011965,0.0018110328270182015,15.988945386283241,0.00011326780993147108,0.00011326780993147108
warmup,20261123,27,output,0.00015,1.0,False,1.8170319551700538,0.004346462037784048,3.177794466179237,0.0013677605912033504,0.0013677605912033504
warmup,20261123,28,input,0.00015,1.0,False,0.7490221411761185,0.007198320900982015,15.794923764507066,0.0004557363497478497,0.0004557363497478497
warmup,20261123,28,hidden_norm,0.00015,1.0,False,0.12371661376295057,0.001737327527119994,16.00198185194835,0.00010856952240003088,0.00010856952240003088
warmup,20261123,28,hidden,0.00015,1.0,False,1.3551328785285204,0.01978116492147955,16.084467857504038,0.0012298302372652544,0.0012298302372652544
warmup,20261123,28,output_norm,0.00015,1.0,False,0.1451479521926613,0.001817590360202398,15.98841504961313,0.00011368170982316213,0.00011368170982316213
warmup,20261123,28,output,0.00015,1.0,False,1.7240190521793777,0.0043281640971143355,3.1772738385862977,0.001362225705745312,0.001362225705745312
warmup,20261123,29,input,0.00015,1.0,False,0.7084391913242669,0.007113456088175857,15.79484275488687,0.00045036574270262855,0.00045036574270262855
warmup,20261123,29,hidden_norm,0.00015,1.0,False,0.1050960559166267,0.0016972217558094414,16.002151374842107,0.00010606209852993519,0.00010606209852993519
warmup,20261123,29,hidden,0.00015,1.0,False,1.262936181311813,0.019454039659832143,16.084837827152807,0.001209464457701388,0.001209464457701388
warmup,20261123,29,output_norm,0.00015,1.0,False,0.12049071019606868,0.001768140200930941,15.987913177885966,0.00011059230690447975,0.00011059230690447975
warmup,20261123,29,output,0.00015,1.0,False,1.6035714481357883,0.004247225221988104,3.176775432215246,0.0013369611143795603,0.0013369611143795603
warmup,20261123,30,input,0.00015,1.0,False,0.7714447410178226,0.007105866210841974,15.794762273690884,0.0004498875062322474,0.0004498875062322474
warmup,20261123,30,hidden_norm,0.00015,1.0,False,0.13438076474248897,0.0017112282287828928,16.00231901313236,0.00010693626513623226,0.00010693626513623226
warmup,20261123,30,hidden,0.00015,1.0,False,1.3724730212144265,0.01942252339340733,16.08521084674163,0.0012074770780727277,0.0012074770780727277
warmup,20261123,30,output_norm,0.00015,1.0,False,0.17365525039380744,0.00178301589881804,15.987442101537287,0.00011152602695878364,0.00011152602695878364
warmup,20261123,30,output,0.00015,1.0,False,1.793894439766886,0.004236368244368234,3.1763134516521827,0.001333737462895753,0.001333737462895753
warmup,20261123,31,input,0.00015,1.0,False,0.7285375586120971,0.007044524763005633,15.794683042398786,0.0004460060859781432,0.0004460060859781432
warmup,20261123,31,hidden_norm,0.00015,1.0,False,0.11396521621485078,0.001678540203078035,16.002485378480404,0.00010489246909953615,0.00010489246909953615
warmup,20261123,31,hidden,0.00015,1.0,False,1.289174291077763,0.019237379082451267,16.08557962038872,0.001195939439948287,0.001195939439948287
warmup,20261123,31,output_norm,0.00015,1.0,False,0.14083015253627731,0.0017382696307621684,15.986977579172345,0.00010873034769416118,0.00010873034769416118
warmup,20261123,31,output,0.00015,1.0,False,1.692170661699101,0.004194162270238898,3.175859081768001,0.001320638656266829,0.001320638656266829
warmup,20261123,32,input,0.00015,1.0,False,0.7342576657909792,0.007007061763892042,15.794607738556362,0.0004436363270223571,0.0004436363270223571
warmup,20261123,32,hidden_norm,0.00015,1.0,False,0.10574127767216247,0.0016415115558164562,16.002660546735285,0.0001025774152380769,0.0001025774152380769
warmup,20261123,32,hidden,0.00015,1.0,False,1.3221390046191919,0.019214269486389206,16.0859585646794,0.0011944746350757587,0.0011944746350757587
warmup,20261123,32,output_norm,0.00015,1.0,False,0.1323865887072351,0.0016926212945599897,15.986531180541128,0.00010587795910474033,0.00010587795910474033
warmup,20261123,32,output,0.00015,1.0,False,1.6937572478475653,0.004186992370132419,3.1754284754436095,0.0013185598109078786,0.0013185598109078786
warmup,20261123,33,input,0.00015,1.0,False,0.7809636817163818,0.0070161350311175865,15.794522575520336,0.00044421317564810576,0.00044421317564810576
warmup,20261123,33,hidden_norm,0.00015,1.0,False,0.1466975662432652,0.0016996261385054732,16.00284671071456,0.00010620773723761935,0.00010620773723761935
warmup,20261123,33,hidden,0.00015,1.0,False,1.3958796297153437,0.019237822289354375,16.086346704923532,0.0011959099627926256,0.0011959099627926256
warmup,20261123,33,output_norm,0.00015,1.0,False,0.19395200961235737,0.0017721752234499215,15.986110523250604,0.00011085718573460536,0.00011085718573460536
warmup,20261123,33,output,0.00015,1.0,False,1.838809489027574,0.0041855349918414175,3.175025393280824,0.0013182681942321133,0.0013182681942321133
warmup,20261123,34,input,0.00015,1.0,False,0.7651481437278346,0.0070098314514708444,15.794424039264905,0.00044381684536545416,0.00044381684536545416
warmup,20261123,34,hidden_norm,0.00015,1.0,False,0.1288417907425568,0.001693562047977613,16.003025591294715,0.00010582761605398372,0.00010582761605398372
warmup,20261123,34,hidden,0.00015,1.0,False,1.388119508035883,0.019246034945831204,16.08673293390088,0.0011963917735758806,0.0011963917735758806
warmup,20261123,34,output_norm,0.00015,1.0,False,0.13960847683502806,0.0017172153010893895,15.985703760289287,0.00010742193943035473,0.00010742193943035473
warmup,20261123,34,output,0.00015,1.0,False,1.7400699881003787,0.004195190400538541,3.174631963093528,0.0013214729925577035,0.0013214729925577035
warmup,20261123,35,input,0.00015,1.0,False,0.7224391043671802,0.006995489226617631,15.794304791244585,0.0004429121331440628,0.0004429121331440628
warmup,20261123,35,hidden_norm,0.00015,1.0,False,0.11072516101385407,0.0016959518215635874,16.003236830480905,0.00010597554979211185,0.00010597554979211185
