condition,step,layer,seeds,mean_update_to_weight_ratio,std_update_to_weight_ratio,mean_gradient_norm,std_gradient_norm
no_warmup,97,output_norm,5,7.7991951527486e-05,2.9539144238976962e-06,0.10185447671769945,0.007080533469584541
no_warmup,98,hidden,5,0.0008443133554186029,2.9121406954282303e-05,0.976840491435062,0.03553581690198643
no_warmup,98,hidden_norm,5,8.174247952862451e-05,5.069250331859425e-06,0.09367862901811708,0.010203021017698379
no_warmup,98,input,5,0.00032974820169236603,7.692620192614165e-06,0.5622667792669234,0.021502230905644563
no_warmup,98,output,5,0.0009232678449091891,3.484555961078153e-05,1.2629989950144545,0.042453816602742674
no_warmup,98,output_norm,5,7.816725974956363e-05,3.5999510069530694e-06,0.11159791756534895,0.014468868458488533
no_warmup,99,hidden,5,0.0008435792348229727,3.0579846238762034e-05,0.9802463013434795,0.01556993358561955
no_warmup,99,hidden_norm,5,8.257862374920839e-05,5.416287839240702e-06,0.09540021819650943,0.007432048250905151
no_warmup,99,input,5,0.0003292683271162211,7.43146839479458e-06,0.5524232347424984,0.018085587876615197
no_warmup,99,output,5,0.0009206068103892334,3.8033654811955675e-05,1.2305575487995466,0.02722753913791056
no_warmup,99,output_norm,5,7.89416193739076e-05,3.769689145074947e-06,0.10961090837324447,0.012509683312682526
no_warmup,100,hidden,5,0.0008385490984140299,2.5656284874858122e-05,0.9759653252529754,0.05442315536642495
no_warmup,100,hidden_norm,5,8.195610859554397e-05,5.141379356176201e-06,0.08895129394674169,0.007455565522003001
no_warmup,100,input,5,0.0003282212120332,6.705734993494349e-06,0.550064483802794,0.03787845565345607
no_warmup,100,output,5,0.0009181435804525665,3.3638164358608455e-05,1.2387874799993543,0.08128015741264123
no_warmup,100,output_norm,5,7.864543925530946e-05,4.203492460868775e-06,0.09963812209922764,0.009867391032347794
no_warmup,101,hidden,5,0.0008335022449398601,2.35322917266449e-05,0.9867151324093054,0.0529518213483127
no_warmup,101,hidden_norm,5,8.133921730509974e-05,4.5601936008468776e-06,0.0902893950753711,0.005398219154254142
no_warmup,101,input,5,0.00032735574274842655,7.4209788001912405e-06,0.5570308711116098,0.03792370407089305
no_warmup,101,output,5,0.0009118688571671061,2.9972283490355418e-05,1.253954649016703,0.08621369950263728
no_warmup,101,output_norm,5,7.739955433322146e-05,4.340100479347177e-06,0.10259936080251335,0.014991756554001114
no_warmup,102,hidden,5,0.0008343920267068726,2.10335658157364e-05,0.9726962775094254,0.0317673693425494
no_warmup,102,hidden_norm,5,8.202412708917078e-05,3.93129277701926e-06,0.0913997388130405,0.003102217792459079
no_warmup,102,input,5,0.0003268856066361202,7.1528855752907555e-06,0.5484978157770979,0.02222168520652038
no_warmup,102,output,5,0.0009133134890329395,3.232075917842481e-05,1.231041640659201,0.03207993163505484
no_warmup,102,output_norm,5,7.838942393266978e-05,4.082601790495783e-06,0.10375785597843667,0.005026850445888379
no_warmup,103,hidden,5,0.000829983337928593,2.0443870461597158e-05,0.9653070921552667,0.020560128513625413
no_warmup,103,hidden_norm,5,8.185143714241425e-05,3.6928259242689267e-06,0.09562770064897212,0.0048645455622277215
no_warmup,103,input,5,0.00032534490428817937,9.018346928214833e-06,0.5483437981536472,0.02526576299842821
no_warmup,103,output,5,0.000910367223385736,3.0455797817117528e-05,1.234979252762073,0.046255954456926374
no_warmup,103,output_norm,5,7.793499199642248e-05,3.4128358602192844e-06,0.11682644644784368,0.007011415122758264
no_warmup,104,hidden,5,0.0008290233552421677,1.83023211404599e-05,0.9756884858560205,0.0365442513162967
no_warmup,104,hidden_norm,5,8.226054013474839e-05,3.814495297374918e-06,0.0928378395483507,0.005369908090444387
no_warmup,104,input,5,0.00032461015418216906,7.68140645689865e-06,0.5558641773628594,0.03162393573260152
no_warmup,104,output,5,0.0009085917875676193,2.9089007177714632e-05,1.2319854880386167,0.035484763517027444
no_warmup,104,output_norm,5,7.833975904110609e-05,2.90968226529672e-06,0.10518929782594115,0.004952469482959735
no_warmup,105,hidden,5,0.0008261163826620606,1.7783369377848633e-05,0.9757927999623834,0.028759489302476543
no_warmup,105,hidden_norm,5,8.240284033984925e-05,4.311951144544886e-06,0.09331295846468554,0.005956764543936102
no_warmup,105,input,5,0.00032327611907442816,6.274840771547609e-06,0.5529311808844047,0.017468837803831783
no_warmup,105,output,5,0.0009075910046201062,2.8796927328272395e-05,1.2417448966739164,0.052763497516382964
no_warmup,105,output_norm,5,7.681195004704393e-05,3.6281882851491075e-06,0.10301185872410279,0.009749320503283369
no_warmup,106,hidden,5,0.0008227619640329935,1.7256588399815916e-05,0.9843596710868786,0.04895405792708121
no_warmup,106,hidden_norm,5,8.221549979246836e-05,3.617438861525176e-06,0.09563726422340436,0.007858076052196947
no_warmup,106,input,5,0.00032276079837741535,5.810543881350549e-06,0.5610580767477227,0.018905957233841655
no_warmup,106,output,5,0.0009030941908028192,2.9414927231992023e-05,1.241990702042219,0.0817136700580266
no_warmup,106,output_norm,5,7.737642450626208e-05,2.7754856416056923e-06,0.11212600147974176,0.014084286146479469
no_warmup,107,hidden,5,0.0008213163541133551,1.719660909528588e-05,0.9839387965287155,0.033300469494344856
no_warmup,107,hidden_norm,5,8.296484191440477e-05,2.8846293232013195e-06,0.09252317302839855,0.006011076546137222
no_warmup,107,input,5,0.00032263043617210404,5.406219628244054e-06,0.5636976747118887,0.03082289437093743
no_warmup,107,output,5,0.0009017241777557403,3.616635382905727e-05,1.2433048826841586,0.06374896493641986
no_warmup,107,output_norm,5,7.965195561649002e-05,3.434243947334499e-06,0.11028975893688844,0.011976834543743665
no_warmup,108,hidden,5,0.000821506343204505,1.3317906561951821e-05,0.985820868880823,0.05122388308552429
no_warmup,108,hidden_norm,5,8.26320823633613e-05,2.8988529705959467e-06,0.09761507267848643,0.005983845363722361
no_warmup,108,input,5,0.0003223815675646456,5.679096260181804e-06,0.5580690593755259,0.0388449401069749
no_warmup,108,output,5,0.0009022132331897274,3.4904232948170475e-05,1.2465116245203685,0.025737358969853345
no_warmup,108,output_norm,5,7.854636763364934e-05,3.6887611120834147e-06,0.11380894358092537,0.01157641479340211
no_warmup,109,hidden,5,0.0008173468016559529,1.1345386846618226e-05,0.9496778486009425,0.049818565307827696
no_warmup,109,hidden_norm,5,8.218044635858652e-05,2.321024681662048e-06,0.09005640259517321,0.005673530271351374
no_warmup,109,input,5,0.0003208785989524873,7.5163285333045155e-06,0.547783267543986,0.030941723904925885
no_warmup,109,output,5,0.0008998844200575999,3.2123440299577306e-05,1.2201688659974266,0.06162060095895948
no_warmup,109,output_norm,5,7.971711971021405e-05,3.725322439821945e-06,0.11075027946420102,0.007887087890765077
no_warmup,110,hidden,5,0.0008171651365114305,7.910826093707374e-06,0.976515054412252,0.032213712144511186
no_warmup,110,hidden_norm,5,8.221291563261491e-05,2.0256407540833908e-06,0.09190708429281381,0.004257186436312609
no_warmup,110,input,5,0.00032050819399765654,6.369318243284651e-06,0.5551547832372821,0.028177637138580052
no_warmup,110,output,5,0.0008981837413940373,2.555218116753107e-05,1.2483728277103685,0.03836355772897026
no_warmup,110,output_norm,5,7.98811062231032e-05,3.92357355020205e-06,0.10475099226986798,0.015030824400388726
no_warmup,111,hidden,5,0.0008141301418181385,5.545075113028129e-06,0.9764263426192722,0.022901644915945082
no_warmup,111,hidden_norm,5,8.246402583325704e-05,1.799611670088527e-06,0.08880978645393622,0.006510737776116469
no_warmup,111,input,5,0.000320105121195634,4.06526294964781e-06,0.5579625214051394,0.015002348308152811
no_warmup,111,output,5,0.0008914533241093908,1.9179172648963536e-05,1.229123446134359,0.033320937593934036
no_warmup,111,output_norm,5,7.899199384639281e-05,4.153662113096393e-06,0.10041868277681273,0.011590642493717508
no_warmup,112,hidden,5,0.000810096085006486,6.806713126367037e-06,0.9532462572793904,0.042026585048728964
no_warmup,112,hidden_norm,5,8.234011461689516e-05,1.6689563727921865e-06,0.08942853992380806,0.0074429394934413
no_warmup,112,input,5,0.0003189284956703469,4.900781483170128e-06,0.5478840869608097,0.022676185890008763
no_warmup,112,output,5,0.0008860943192141113,1.9227691423440716e-05,1.21609571397834,0.05203881469559485
no_warmup,112,output_norm,5,7.946929055442393e-05,4.740105413702929e-06,0.1016251414723365,0.007784563629794485
no_warmup,113,hidden,5,0.0008073339271228112,1.0375903332575467e-05,0.9604970299378524,0.03381891518433017
no_warmup,113,hidden_norm,5,8.234274348173055e-05,2.516081395197524e-06,0.09037439056594576,0.005709919765512424
no_warmup,113,input,5,0.00031926770521366213,5.039482858734165e-06,0.5531081753156869,0.024558514866229942
no_warmup,113,output,5,0.0008839562033459222,2.2124872019391605e-05,1.2301266568509397,0.032830975075503165
no_warmup,113,output_norm,5,7.993255481295429e-05,3.3504763083343963e-06,0.10806594143183848,0.01458576422761136
no_warmup,114,hidden,5,0.0008020746145133318,7.4242135511956575e-06,0.947165529250505,0.024606508334363175
no_warmup,114,hidden_norm,5,8.194805830160953e-05,1.6879456129497722e-06,0.0910928963539209,0.007094680493683208
no_warmup,114,input,5,0.00031770326349127764,5.3872432623779566e-06,0.5404204050376057,0.01641611086303878
no_warmup,114,output,5,0.0008784627944081124,2.5116038778686386e-05,1.1964365621732507,0.04344863227283646
no_warmup,114,output_norm,5,7.952531184595246e-05,2.6982953631323433e-06,0.10252254127782656,0.012220774422533115
no_warmup,115,hidden,5,0.0008003916984342243,1.0500236952232025e-05,0.9612061717262392,0.059119412398132655
no_warmup,115,hidden_norm,5,8.151447053190336e-05,2.0825054893485637e-06,0.08971019194318336,0.00877213538802549
no_warmup,115,input,5,0.0003172029071475951,6.930230503183965e-06,0.5460053819901715,0.024375286175344263
no_warmup,115,output,5,0.0008768121696377921,2.3387136145582033e-05,1.2276566628132435,0.07983474229042525
no_warmup,115,output_norm,5,7.963071203451218e-05,2.129679626407307e-06,0.10488667490941166,0.009707147804090406
no_warmup,116,hidden,5,0.0007980005409918576,1.084617671648235e-05,0.9630932286220399,0.0389732719823808
no_warmup,116,hidden_norm,5,8.196160148987253e-05,2.060084974410397e-06,0.0948309311847129,0.008544397258427091
no_warmup,116,input,5,0.0003170530393721287,6.1276104834972545e-06,0.5554704498232683,0.027785858104030114
no_warmup,116,output,5,0.0008752357654050891,2.4290660291839183e-05,1.2325841463652467,0.05456560851200209
no_warmup,116,output_norm,5,7.977982298360937e-05,1.6334504076229996e-06,0.11079126760184169,0.015465053067660299
no_warmup,117,hidden,5,0.0007921086213217769,1.1053781384235431e-05,0.9454701128626212,0.06027785501642142
no_warmup,117,hidden_norm,5,8.173752937779599e-05,2.8877051587066624e-06,0.08866575209507974,0.009385086117891715
no_warmup,117,input,5,0.00031499447825955086,5.0863307476591515e-06,0.5446422390436136,0.03623154121861588
no_warmup,117,output,5,0.0008673400715492125,1.9036333926350664e-05,1.2095300640339874,0.05096832965678551
no_warmup,117,output_norm,5,7.93141594127853e-05,1.4631405120445292e-06,0.1033171972416665,0.01222040329041536
no_warmup,118,hidden,5,0.0007879741992004739,1.4885599284903422e-05,0.94958140845531,0.06291509071538874
no_warmup,118,hidden_norm,5,8.137437039018494e-05,3.526469830673384e-06,0.09299328263902058,0.009714635998422158
no_warmup,118,input,5,0.0003140829298688413,5.699711817917437e-06,0.5438005101923241,0.038164944727084524
no_warmup,118,output,5,0.0008631461073985783,1.8051826931901522e-05,1.201265771388329,0.07349899766238714
no_warmup,118,output_norm,5,7.878420501259088e-05,1.8161013350078867e-06,0.10599104016826119,0.013403844447496269
no_warmup,119,hidden,5,0.0007888203776207564,1.5414984209565245e-05,0.9385503605054849,0.026491535874163936
no_warmup,119,hidden_norm,5,8.063699320547872e-05,3.9007145769119454e-06,0.08469024032318243,0.0027554935714755894
no_warmup,119,input,5,0.00031433900435395986,5.008928072255156e-06,0.5373586947695894,0.012635160167075868
no_warmup,119,output,5,0.0008632354773633376,1.733407204522662e-05,1.198544622601204,0.04681483878634186
no_warmup,119,output_norm,5,7.970036557237699e-05,2.3323666833429847e-06,0.10036465249884255,0.00765892206285007
no_warmup,120,hidden,5,0.0007877883928205112,1.254916074512385e-05,0.9675410909359193,0.04676150609351228
no_warmup,120,hidden_norm,5,8.136900190619838e-05,2.606278418379316e-06,0.09586524640625212,0.011282457842391864
no_warmup,120,input,5,0.0003153634217741841,4.165575917301708e-06,0.5631163886874896,0.027202561014517193
no_warmup,120,output,5,0.0008608951655993396,1.9682988968894007e-05,1.2344347861100378,0.07754715284460792
no_warmup,120,output_norm,5,8.087556776835601e-05,2.6169984813502604e-06,0.11191705579141872,0.014713722931961265
no_warmup,121,hidden,5,0.0007856704310263269,8.928848283373783e-06,0.9351309781575047,0.033467946147823315
no_warmup,121,hidden_norm,5,8.128421930951441e-05,2.764628627830493e-06,0.08612918477135638,0.005990939093823562
no_warmup,121,input,5,0.0003146991372538637,3.8713260352289846e-06,0.5412210795052446,0.01966071653196102
no_warmup,121,output,5,0.0008589710450507199,1.755825559156124e-05,1.1787320130855474,0.037727390731636494
no_warmup,121,output_norm,5,8.028828534487665e-05,2.333286199533527e-06,0.09663138467541792,0.009311611758141566
no_warmup,122,hidden,5,0.000786237269975266,1.0640352951688589e-05,0.9365666069766446,0.04817170048999424
no_warmup,122,hidden_norm,5,8.136933122811162e-05,1.8456907357985303e-06,0.0887815079847227,0.0032629486545039383
no_warmup,122,input,5,0.00031439127405123686,4.711064688531354e-06,0.5384493162751092,0.03712469342906618
no_warmup,122,output,5,0.0008593216956023124,1.664152368079529e-05,1.1815597390780184,0.049873308032108314
no_warmup,122,output_norm,5,8.074373728355498e-05,2.6688681741735896e-06,0.09984008357194735,0.005622842489705655
no_warmup,123,hidden,5,0.000780117237980787,9.770220154561029e-06,0.9294567934706077,0.04840334673659338
no_warmup,123,hidden_norm,5,8.057492444646055e-05,2.1324782282639407e-06,0.09159387835881076,0.0073622336269278214
no_warmup,123,input,5,0.00031168033806399444,6.193543741508653e-06,0.5327288292672033,0.03296525902494469
no_warmup,123,output,5,0.0008542219409812427,1.72914125640867e-05,1.1848093508598023,0.03949114174538971
no_warmup,123,output_norm,5,7.968622296141773e-05,1.6458481729369241e-06,0.10232860708789408,0.005775915480561831
no_warmup,124,hidden,5,0.0007800704727099654,1.2682746818767038e-05,0.9481706458949353,0.030966517341232406
no_warmup,124,hidden_norm,5,8.033681254051722e-05,3.991188619591974e-06,0.08876606182799776,0.008213553650358753
no_warmup,124,input,5,0.0003125565774838701,6.916827024360119e-06,0.5461037688864679,0.026174086101519597
no_warmup,124,output,5,0.0008540159144996128,1.955039313237573e-05,1.1899543650167401,0.03497451388095096
no_warmup,124,output_norm,5,7.851345357717285e-05,2.139520478839142e-06,0.09455026009265328,0.007719701861627011
no_warmup,125,hidden,5,0.0007744664383178334,1.0603941291978788e-05,0.9147718730570332,0.03401103674751996
no_warmup,125,hidden_norm,5,8.007952626272207e-05,3.9336049791979316e-06,0.08941987491248718,0.006035019407461947
no_warmup,125,input,5,0.00031057329692118997,5.997628976179269e-06,0.5248041062564617,0.024312115239682464
no_warmup,125,output,5,0.0008445125890597837,1.949226251619199e-05,1.1516062228625588,0.03954362623923892
no_warmup,125,output_norm,5,7.915806415945709e-05,2.468870677348288e-06,0.10483413099633401,0.006288069623465983
no_warmup,126,hidden,5,0.0007696993569869382,9.172012639125037e-06,0.9288171877360712,0.058676187931175454
no_warmup,126,hidden_norm,5,7.913233243823214e-05,3.4455789235708184e-06,0.08342381392284151,0.006910464441833908
no_warmup,126,input,5,0.00030864226504922007,4.305805560408445e-06,0.5309431024167488,0.029187332445482144
no_warmup,126,output,5,0.0008398064062004222,2.1847997583543833e-05,1.1816892895407491,0.08796952205545325
no_warmup,126,output_norm,5,7.924453044723609e-05,3.0294147222928053e-06,0.09538685841636742,0.008835561064294305
no_warmup,127,hidden,5,0.0007660875705489184,7.793836598726718e-06,0.9200320580907004,0.035900496329521935
no_warmup,127,hidden_norm,5,7.97197615032354e-05,3.1955739170696927e-06,0.08764944926100161,0.004286725466805191
no_warmup,127,input,5,0.00030730666761514744,4.95948726513157e-06,0.5322325246247502,0.028536007460226293
no_warmup,127,output,5,0.0008374816775144143,2.320022396276369e-05,1.1472957533202437,0.05319779868185404
no_warmup,127,output_norm,5,7.851536284461e-05,2.1604980156544757e-06,0.09271918463062229,0.0073788876861683285
no_warmup,128,hidden,5,0.0007700769549597342,6.029808521819529e-06,0.9706706821331117,0.04179013026984209
no_warmup,128,hidden_norm,5,8.044040306500202e-05,2.7491466698744796e-06,0.09433158698614166,0.007739258809472645
no_warmup,128,input,5,0.0003086221920406872,3.901388616359169e-06,0.5531186997785341,0.016777377795029875
no_warmup,128,output,5,0.0008408522874178605,1.7219295296845894e-05,1.2138155800344974,0.03593042075096411
no_warmup,128,output_norm,5,7.858720858585567e-05,2.1094648914343904e-06,0.10534822089856086,0.013364682407264824
no_warmup,129,hidden,5,0.000768287565617699,8.854308363236042e-06,0.9371903134544717,0.0202906727717157
no_warmup,129,hidden_norm,5,7.976469196095238e-05,3.2803490975297034e-06,0.09203462377638782,0.008645369332292223
no_warmup,129,input,5,0.00030785294547437225,4.919121013002782e-06,0.5408722832740774,0.01373943765058802
no_warmup,129,output,5,0.0008354573629087402,1.9680133890394836e-05,1.1726379666250346,0.0327986714093015
no_warmup,129,output_norm,5,7.856509199876529e-05,2.2848283960018514e-06,0.10731344674566441,0.01074092093815589
no_warmup,130,hidden,5,0.0007655366949798272,9.399073296751841e-06,0.9429756273228758,0.03855540194456585
no_warmup,130,hidden_norm,5,8.036340001724589e-05,3.110536564661116e-06,0.09759287357791585,0.013554289500220858
no_warmup,130,input,5,0.0003074660442874082,6.234000208793978e-06,0.543855306030065,0.03219104548830266
no_warmup,130,output,5,0.0008330254040471864,1.8790334207726934e-05,1.1939586537551539,0.05955732208801031
no_warmup,130,output_norm,5,7.884671694190763e-05,3.674060351917119e-06,0.10802156024098397,0.021325157778894273
no_warmup,131,hidden,5,0.0007654904916616394,1.050587751412667e-05,0.9264482018473844,0.05530480033771953
no_warmup,131,hidden_norm,5,8.070753798934837e-05,3.2006578001950504e-06,0.09056116234662344,0.00909413913131481
no_warmup,131,input,5,0.0003073878208736152,6.88056530085208e-06,0.5322408514597164,0.033970922996008214
no_warmup,131,output,5,0.0008323409361915386,2.580085788313774e-05,1.1559120196791446,0.05238304907822916
no_warmup,131,output_norm,5,7.924981805382624e-05,4.583980962258659e-06,0.10320918537902286,0.012247343827046186
no_warmup,132,hidden,5,0.0007642806797618026,1.2563125440330306e-05,0.9343243475433974,0.046959088979044654
no_warmup,132,hidden_norm,5,8.09072631107392e-05,3.0038554930021963e-06,0.0987101448736658,0.0076134334805759785
no_warmup,132,input,5,0.0003081163245646091,6.7881581502693375e-06,0.5474348822935873,0.019002659544530974
no_warmup,132,output,5,0.0008300771120979466,2.281121831875757e-05,1.1820550377418124,0.06324803240427121
no_warmup,132,output_norm,5,7.911167193605818e-05,3.2751355774538927e-06,0.11750378577580531,0.01514113881190148
no_warmup,133,hidden,5,0.0007579328290872958,1.6416961250575835e-05,0.9275346138592301,0.028803374909933278
no_warmup,133,hidden_norm,5,8.028792732353349e-05,2.6271931283809625e-06,0.09362916709133716,0.006014772394226947
no_warmup,133,input,5,0.0003057732439244586,7.96348742817825e-06,0.538943338884373,0.007485508295718205
no_warmup,133,output,5,0.0008233144618514673,2.4330291338178336e-05,1.1656457764989032,0.06117703184951248
no_warmup,133,output_norm,5,7.721414077413068e-05,4.381904982581898e-06,0.09955602092053492,0.009545691113772495
no_warmup,134,hidden,5,0.0007516522531999537,1.7801852467145472e-05,0.9053874402966635,0.02615058708231085
no_warmup,134,hidden_norm,5,7.950000283901023e-05,1.9034539096989208e-06,0.09195248373080964,0.010128008327228205
no_warmup,134,input,5,0.0003032848805187526,5.516804665554925e-06,0.5273392494505662,0.03286856510350463
no_warmup,134,output,5,0.0008219770106422745,2.8173323612114258e-05,1.160993653224967,0.04776381012917127
no_warmup,134,output_norm,5,7.673444867670363e-05,4.223431286277834e-06,0.1028829004398617,0.017469777819798738
no_warmup,135,hidden,5,0.0007502051643248997,1.3198242982012848e-05,0.9201100178247144,0.034674008630887765
no_warmup,135,hidden_norm,5,7.87654090579616e-05,1.5597623191033498e-06,0.08911880829461688,0.0077138363510915985
no_warmup,135,input,5,0.00030327728706582783,3.2433404384368516e-06,0.5327246966887846,0.030478781511218567
no_warmup,135,output,5,0.0008215318797146241,2.230392427708813e-05,1.1730299925423744,0.06166728125758008
no_warmup,135,output_norm,5,7.66110980649813e-05,3.540229243343165e-06,0.10124320838832682,0.008489467326765773
no_warmup,136,hidden,5,0.0007454339427871859,7.170493901417464e-06,0.9093520584547907,0.03733896607770427
no_warmup,136,hidden_norm,5,7.851777268301429e-05,1.05125819820498e-06,0.09116469096772042,0.00802325351509406
no_warmup,136,input,5,0.0003019802056074709,3.94835827060947e-06,0.5320807940316966,0.03251426672395434
no_warmup,136,output,5,0.0008161243470957179,1.900941000260737e-05,1.1312969370423085,0.021134681346084053
no_warmup,136,output_norm,5,7.561739275639746e-05,4.474183513933902e-06,0.09571764468307326,0.00995143265061515
no_warmup,137,hidden,5,0.000745941371280842,1.8462174819360565e-06,0.9112009474735462,0.03080441884363572
no_warmup,137,hidden_norm,5,7.882823452233933e-05,1.8359531320884977e-06,0.09350707266426608,0.009686097387491216
no_warmup,137,input,5,0.00030145914701048074,3.92361381916894e-06,0.5305058017911446,0.020269278032252095
no_warmup,137,output,5,0.0008160956780250474,1.5069325430223165e-05,1.147834897076695,0.01346751853312534
no_warmup,137,output_norm,5,7.715029441400276e-05,3.336094355709063e-06,0.10877040812419012,0.014795031450411179
no_warmup,138,hidden,5,0.0007437568943637473,6.3956898585755545e-06,0.9005844011785769,0.04206368118020926
no_warmup,138,hidden_norm,5,7.865911178870177e-05,2.5836539562874887e-06,0.08926383686595309,0.008091681375328265
no_warmup,138,input,5,0.0003000165907564141,3.7787866808963825e-06,0.521965503845943,0.028609349013433573
no_warmup,138,output,5,0.0008129879732548765,1.3047858177133355e-05,1.114107927154363,0.05489001243947701
no_warmup,138,output_norm,5,7.679823821220654e-05,2.217669681125839e-06,0.1011171783989939,0.009593727104369749
no_warmup,139,hidden,5,0.0007429310456566201,1.213646409716405e-05,0.91725638530304,0.052427815671437554
no_warmup,139,hidden_norm,5,7.793356632960172e-05,2.1866295549558206e-06,0.0891402618918609,0.008456434441600272
no_warmup,139,input,5,0.0002992748736812498,3.5553448162001395e-06,0.533640251493894,0.03288830363694636
no_warmup,139,output,5,0.0008124065128283184,1.1756352348515191e-05,1.1411629317015979,0.0460080253135211
no_warmup,139,output_norm,5,7.604308672712917e-05,3.058002234054505e-06,0.10000982569204431,0.011641161555530645
no_warmup,140,hidden,5,0.0007386447828545976,1.2920708002085007e-05,0.8975835935935959,0.046306677883450734
no_warmup,140,hidden_norm,5,7.722511475163089e-05,1.8322756784579393e-06,0.08854959692079951,0.0042225225266253885
no_warmup,140,input,5,0.0002979549859734392,3.714943141886833e-06,0.5206683191638819,0.026688233604349042
no_warmup,140,output,5,0.0008074717607861387,1.934636703425703e-05,1.1224898713108078,0.06782786647098323
no_warmup,140,output_norm,5,7.506142392167725e-05,3.041621508214263e-06,0.09956299769129547,0.010677595899416623
no_warmup,141,hidden,5,0.0007358499897521905,1.4969422179611488e-05,0.8921606307679358,0.040386298705450366
no_warmup,141,hidden_norm,5,7.687729701872357e-05,2.638055645018278e-06,0.08507380397723488,0.0069003178630430385
no_warmup,141,input,5,0.0002970975605993234,3.442953822932047e-06,0.5185569169673115,0.0265224579070233
no_warmup,141,output,5,0.0008031452011104029,8.372030966224409e-06,1.1180228921666764,0.045630296728070965
no_warmup,141,output_norm,5,7.459786097476187e-05,2.22928652835404e-06,0.09473018762434601,0.010316847670687922
no_warmup,142,hidden,5,0.000730966630171951,1.1763715521188337e-05,0.9056967634177179,0.03461681554361858
no_warmup,142,hidden_norm,5,7.59806041219795e-05,2.1476385322647626e-06,0.0909652937516496,0.009108321205597835
no_warmup,142,input,5,0.00029726348125070674,2.6407184500868283e-06,0.5344520449834996,0.020528821444635387
no_warmup,142,output,5,0.0007977627974823478,1.0062124241938978e-05,1.138668076709504,0.047581319075786
no_warmup,142,output_norm,5,7.445185502725991e-05,3.5649068352186652e-06,0.106063141751221,0.010337102723535552
no_warmup,143,hidden,5,0.0007288491897758925,1.0300005709965915e-05,0.8895055724464186,0.049597534368960625
no_warmup,143,hidden_norm,5,7.559966093013391e-05,2.403666652463214e-06,0.08792365169728289,0.002817750875768738
no_warmup,143,input,5,0.00029651408670958423,3.581415680800882e-06,0.5189174063671342,0.028645308930490658
no_warmup,143,output,5,0.0007957868697307724,1.0277219473773067e-05,1.1275906654260395,0.058011867289673696
no_warmup,143,output_norm,5,7.446755161005152e-05,2.7859749955199056e-06,0.09732190004079495,0.007805728118923118
no_warmup,144,hidden,5,0.0007285050626518515,9.22013183378097e-06,0.9136197299581486,0.047591554777757346
no_warmup,144,hidden_norm,5,7.554478846372277e-05,2.36122171667026e-06,0.08656625234247317,0.004721933927338884
no_warmup,144,input,5,0.0002962455465743282,4.7509533270709785e-06,0.5281758319588192,0.023960957372413428
no_warmup,144,output,5,0.0007947509750153573,1.2878500148147328e-05,1.1290273983128536,0.050805275768352906
no_warmup,144,output_norm,5,7.460472996723593e-05,1.7229735458697007e-06,0.09583388875382978,0.008047785750524217
no_warmup,145,hidden,5,0.0007235402601894497,1.072104715623174e-05,0.8762834905752692,0.015994207804531584
no_warmup,145,hidden_norm,5,7.523331164621315e-05,2.8934491342805723e-06,0.08973104500116455,0.00585791077877381
no_warmup,145,input,5,0.0002947213886313548,3.3645802750398928e-06,0.519704901404819,0.02221201955369046
no_warmup,145,output,5,0.0007894908174731916,1.793764378363566e-05,1.0949639349205416,0.03473181887876385
no_warmup,145,output_norm,5,7.462694447516136e-05,2.7812314115933977e-06,0.10070058547856531,0.007096979660318262
no_warmup,146,hidden,5,0.0007209250905243315,1.1772609783059845e-05,0.9006157227079175,0.02336374316294658
no_warmup,146,hidden_norm,5,7.523149350032662e-05,2.987961655069487e-06,0.09480616650767915,0.008716420158803499
no_warmup,146,input,5,0.00029446168034058827,3.997093209178523e-06,0.5321024289400242,0.019726687023161472
no_warmup,146,output,5,0.0007841095761617562,1.9331220879658685e-05,1.1086267362023958,0.030885331123337398
no_warmup,146,output_norm,5,7.349932826384922e-05,1.5411307429542219e-06,0.1055260008498364,0.0125945539026057
no_warmup,147,hidden,5,0.0007164326923177952,1.437459483342971e-05,0.9097750189368513,0.015290260743964357
no_warmup,147,hidden_norm,5,7.395201717413786e-05,3.4420722606979566e-06,0.09099356230514295,0.00792947004515872
no_warmup,147,input,5,0.0002938008935424458,4.209545845934326e-06,0.5417292396715879,0.012140083294983247
no_warmup,147,output,5,0.0007777606439881711,2.0123750555688168e-05,1.1282231592378775,0.03938844909681877
no_warmup,147,output_norm,5,7.31641679625152e-05,1.6485059173592808e-06,0.10214192459514763,0.010729363404130186
no_warmup,148,hidden,5,0.0007153093842909405,1.5508996661195378e-05,0.9135572787562127,0.020286088946618267
no_warmup,148,hidden_norm,5,7.4555948289161e-05,3.6348792575291264e-06,0.09413504701927027,0.0052094641811145015
no_warmup,148,input,5,0.0002934806378893638,5.138255038793946e-06,0.5368683596318434,0.011572059373634548
no_warmup,148,output,5,0.0007765214157382925,2.3793285368587238e-05,1.1477240478741764,0.06623039080679935
no_warmup,148,output_norm,5,7.409729854752332e-05,2.3344082270134123e-06,0.1060717542301977,0.006345382326300284
no_warmup,149,hidden,5,0.0007126382408010363,1.1701127911351358e-05,0.8941658490197539,0.038327016986214595
no_warmup,149,hidden_norm,5,7.40440518166388e-05,3.6397011044731893e-06,0.08789536519574184,0.005164473072036498
no_warmup,149,input,5,0.0002934685896272681,3.372372096664276e-06,0.5329162483127865,0.02109895181287109
